tRF,LA2CN2_1,LA2CN2_2,LA2CN2_3,LA2CN2_4,LA2CO2_1,LA2CO2_2,LA2CO2_3,LA2CO2_4,LA5CN2_1,LA5CN2_2,LA5CN2_3,LA5CN2_4,LA5CO2_1,LA5CO2_2,LA5CO2_3,LA5CO2_4
tRF-22-V0J6OZYE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-22-V0J8O9YE3,0,1.174999992,1.296673942,0,0,1.16082983,0,1.200774208,2.434302321,2.74313177,2.409643707,2.516157682,0,0.738552626,0,0.813562285
tRF-22-V0UEDP5IO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V29K9UV34,56.37479969,66.97499956,84.28380626,83.62346936,91.0030017,84.74057763,77.28389048,86.45574294,45.03459294,33.46620759,53.61457248,44.66179886,21.94517774,30.28065768,23.30056858,23.59330626
tRF-22-V2XU53K8N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V2Y7RZ812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V2Y8L981M,0,3.524999977,0,0,0,0,0,0,0,1.645879062,0.602410927,0.629039421,0,0.738552626,1.456285536,2.440686854
tRF-22-V2Y8LZ81M,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-22-V3FVSPW6O,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-22-V3LY7SIR4,0,0,0,1.086019083,0,0,0,0,0.60857558,0.548626354,0.602410927,0,0,0,0,0
tRF-22-V3WD8YQ83,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-22-V470VR31P,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-22-V47P596V5,57.68584154,28.19999981,40.19689222,23.89241982,25.54470223,19.73410712,26.22131998,13.20851628,69.98619173,59.25164623,51.8073397,69.82337568,77.18648724,76.80947314,81.55199002,73.22060563
tRF-22-V47P59FV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-22-V47PU9XVP,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-22-V47PU9XWP,79.97355305,83.42499945,71.31706684,65.16114495,67.05484336,67.32813017,56.58284838,66.04258141,87.02630797,87.78021664,76.5061877,65.42009974,59.7816911,64.25407849,65.53284913,50.44086166
tRF-22-V4915HSXH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V4QP596VQ,0,0,0,0,0,0,1.380069473,0,0,1.097252708,0,0,0.756730267,0,0,0
tRF-22-V4S2I7L7J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V4V4SQ2W5,0,0,0,0,0,0,0,0,0,0,0,0,1.513460534,0,0,0
tRF-22-V4VH7Q2W3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V6J9P90HK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V6XO59KN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-V6Z3M8ZLN,27.53187892,30.5499998,53.16363164,39.09668697,57.47558002,46.43319322,41.40208418,60.03871038,18.86584299,18.10466968,24.698848,15.72598551,15.89133561,13.29394727,14.56285536,16.2712457
tRF-22-V8WPMN1E5,0,0,0,0,0,0,0,0,1.825726741,0,1.80723278,0.629039421,0.756730267,2.954210505,1.456285536,0.813562285
tRF-22-VBY9P90HK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VBY9P9KH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.912571072,0
tRF-22-VBY9P9KHK,1.311041853,0,0,1.086019083,0,0,1.380069473,0,0,0,0,0.629039421,2.270190801,0,0,0.813562285
tRF-22-VBY9PYK4K,0,0,0,0,0,0,0,0,0,0,1.204821853,0,0,0,0,0
tRF-22-VBY9PYKHK,55.06375784,54.04999964,50.57028376,40.18270605,44.70322891,39.46821424,57.96291786,33.62167781,75.46337195,61.44615164,46.98805229,54.09739017,59.02496083,56.86855223,77.18313341,74.03416791
tRF-22-VDX0HXD33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VF4Y6ZXEJ,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-22-VF4YO9XEJ,6.555209266,5.874999961,9.076717597,8.68815266,6.386175558,4.643319322,4.140208418,3.602322623,1.825726741,1.097252708,0.602410927,2.516157682,1.513460534,0.738552626,0,0.813562285
tRF-22-VFX55338N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VFX55JK8N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813562285
tRF-22-VH9154SXH,0,0,0,0,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-22-VH915HSXH,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0.738552626,0,0
tRF-22-VHJYOZ4E5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VHM6S9HE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VHS2PNXIM,1.311041853,0,0,0,0,0,1.380069473,0,0,1.097252708,1.80723278,0.629039421,0.756730267,0,0,1.62712457
tRF-22-VI7O409ZN,0,3.524999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VIJ47PF5P,0,0,0,1.086019083,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VIJ4S2QFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VIJHS2QHP,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-22-VIJMRPFQ2,0,0,0,0,0,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-22-VIJMRPFQ4,0,0,0,0,0,0,0,0,0.60857558,0,0,0.629039421,1.513460534,0,0,0.813562285
tRF-22-VIVHS2PNP,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-22-VIZKXXI34,0,0,0,0,0,2.321659661,1.380069473,2.401548415,0.60857558,0.548626354,0,0.629039421,0.756730267,0,0,0.813562285
tRF-22-VJ8PW7W24,1.311041853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VKS4I7LZP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VKS4I7MNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VKXU53K8N,0,0,0,0,0,1.16082983,0,0,0,0.548626354,0,0,0.756730267,0,0,0
tRF-22-VKXZFYYDO,6.555209266,2.349999985,2.593347885,0,1.59654389,1.16082983,0,2.401548415,0,0.548626354,0.602410927,1.258078841,1.513460534,2.954210505,0,1.62712457
tRF-22-VL3NBZKEO,0,0,0,0,0,0,0,0,1.825726741,0,0.602410927,0,1.513460534,0,0,0.813562285
tRF-22-VL4YMY91M,2.622083706,2.349999985,0,2.172038165,0,0,1.380069473,2.401548415,0.60857558,0,0,0,0.756730267,0,0,0
tRF-22-VLBP5E38N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VM7JL3RXH,0,0,1.296673942,1.086019083,0,0,1.380069473,1.200774208,0,0.548626354,0,0.629039421,0,0,0,0
tRF-22-VOEOU5JMQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VOH30WUI5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VOXS1N70Q,2.622083706,0,0,0,1.59654389,0,0,2.401548415,0.60857558,0,0,0,1.513460534,0,0,0
tRF-22-VP941QKSJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VP9N15WVM,1.311041853,0,0,0,1.59654389,0,0,0,0.60857558,0,0.602410927,0,0,0,1.456285536,0
tRF-22-VP9N15WVN,5.244167413,1.174999992,1.296673942,0,0,3.482489491,4.140208418,2.401548415,1.825726741,2.194505416,1.80723278,2.516157682,0.756730267,2.215657879,0,1.62712457
tRF-22-VRI8WX6R2,0,0,0,1.086019083,0,0,0,0,0.60857558,0,0,0,0,0,0,0
tRF-22-VUY9Q9R4K,0,1.174999992,0,0,0,0,0,1.200774208,0,0,0,0,0.756730267,0,1.456285536,0
tRF-22-VUY9Q9R4P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VUY9QZR4K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VW3H93WBJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-VWFZ094OH,0,0,1.296673942,1.086019083,1.59654389,1.16082983,2.760138946,0,0,1.097252708,0.602410927,0,1.513460534,0,0,0
tRF-22-W03628652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W03638F52,2.622083706,1.174999992,0,3.258057248,1.59654389,1.16082983,0,2.401548415,0.60857558,0,1.204821853,1.258078841,0,0,1.456285536,1.62712457
tRF-22-W03650652,0,0,0,0,1.59654389,0,0,1.200774208,0,0,0,0,0,0,0,0
tRF-22-W08638R52,0,0,0,2.172038165,0,0,0,0,0,0,0.602410927,1.258078841,0,0,0,0
tRF-22-W08638RV2,0,0,0,0,0,0,0,0,0.60857558,0,0.602410927,0,0,0,2.912571072,0
tRF-22-W086K2SV2,1.311041853,0,1.296673942,0,0,0,0,1.200774208,0.60857558,1.097252708,0.602410927,0,0,0,0,1.62712457
tRF-22-W086K8R52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W086W8RV2,0,0,0,0,0,0,0,1.200774208,0,0,0,0,1.513460534,0.738552626,0,0
tRF-22-W086W8SV2,0,0,0,0,0,0,0,0,1.825726741,1.097252708,0.602410927,0.629039421,0,0.738552626,0,0
tRF-22-W087W4SV2,0,1.174999992,0,0,0,0,0,1.200774208,0,0.548626354,0,1.887118262,0,0,1.456285536,0
tRF-22-W08SP25V2,3.93312556,7.049999954,6.483369712,6.516114495,9.579263337,5.804149152,5.520277891,7.204645245,0.60857558,0.548626354,1.204821853,1.258078841,0,1.477105253,1.456285536,3.254249139
tRF-22-W08SQ2SV2,0,1.174999992,1.296673942,3.258057248,3.193087779,1.16082983,1.380069473,3.602322623,0,1.097252708,0.602410927,0,0.756730267,0,0,0.813562285
tRF-22-W08Y3HSV2,3.93312556,12.92499991,5.18669577,5.430095413,9.579263337,3.482489491,6.900347364,7.204645245,1.825726741,2.194505416,3.61446556,2.516157682,5.297111869,2.954210505,11.65028429,4.067811424
tRF-22-W0K5KKOV2,0,0,0,0,0,0,0,0,0.60857558,0.548626354,0,0,0,2.215657879,1.456285536,0
tRF-22-W0K672052,1153.716831,1111.549993,1032.152458,763.471415,993.0502993,934.4680135,988.1297425,833.3373,514.2463653,517.9032781,504.2179457,427.746806,731.001438,740.0297316,805.3259015,908.7490721
tRF-22-W0WS72092,22.28771151,21.14999986,11.67006548,19.54834349,19.15852667,10.44746847,15.1807642,25.21625836,1.825726741,2.74313177,1.204821853,3.145197103,6.810572403,5.169868384,0,4.067811424
tRF-22-W186L85DJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W1X6L85JJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W282FN5KQ,0,1.174999992,0,1.086019083,1.59654389,1.16082983,0,0,6.694331382,3.840384478,7.831342048,4.403275944,8.324032938,10.33973677,4.368856608,9.762747417
tRF-22-W282FNPKQ,3.93312556,9.399999938,7.780043655,2.172038165,3.193087779,4.643319322,1.380069473,4.80309683,7.911482543,12.61840614,9.638574828,5.661354785,14.37787507,17.72526303,1.456285536,4.881373709
tRF-22-W28BFNPKQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W3FJHPEZO,0,1.174999992,1.296673942,0,0,0,0,0,0,0,0.602410927,1.258078841,0.756730267,0,1.456285536,0
tRF-22-W3FJIKE7O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W3VHM96YQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W47W1R7HH,20.97666965,23.49999985,14.26341337,19.54834349,23.94815834,17.41244746,15.1807642,19.21238732,10.95436044,5.48626354,19.27714966,9.435591308,6.810572403,8.12407889,10.19399875,4.067811424
tRF-22-W631QJ3KQ,0,1.174999992,2.593347885,4.34407633,1.59654389,1.16082983,1.380069473,1.200774208,0,0,0,0,0,0,0,0
tRF-22-W6RERNLN3,13.11041853,8.224999946,15.56008731,10.86019083,12.77235112,19.73410712,20.70104209,16.81083891,7.302906963,6.034889894,6.626520194,5.661354785,5.297111869,7.385526263,5.825142145,4.881373709
tRF-22-W77JPEMNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-22-W7W26WRNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-W7WK6WRNK,0,0,0,0,0,0,1.380069473,0,0,0,0,0.629039421,0,0,1.456285536,0
tRF-22-WB08P2B52,0,0,0,0,1.59654389,1.16082983,1.380069473,0,0,0,0,0,0,0,1.456285536,0.813562285
tRF-22-WB08P2F52,3.93312556,1.174999992,2.593347885,2.172038165,3.193087779,4.643319322,2.760138946,3.602322623,1.825726741,3.840384478,1.204821853,3.145197103,2.270190801,0,0,1.62712457
tRF-22-WB08Q2B52,209.7666965,169.1999989,149.1175034,153.1286906,146.8820378,138.1387498,154.567781,126.0812918,55.3803778,59.80027258,45.18081951,44.03275944,55.24130949,63.51552586,81.55199002,73.22060563
tRF-22-WB0Q37Q52,263.5194125,271.4249982,246.3680491,224.8059501,249.0608468,218.2360081,224.9513241,222.1432284,113.8036335,128.3785668,129.5183492,103.7915044,158.9133561,170.6056567,240.2871135,265.2213048
tRF-22-WB0UQ2B52,1.311041853,0,0,0,1.59654389,2.321659661,0,0,0,0,0.602410927,0,0,0,0,0
tRF-22-WB365K652,1.311041853,0,0,0,0,1.16082983,2.760138946,1.200774208,0.60857558,0,0,1.258078841,0,1.477105253,1.456285536,0.813562285
tRF-22-WB8639SV2,0,1.174999992,1.296673942,0,0,0,0,0,0.60857558,0,0,0.629039421,0,0,0,0.813562285
tRF-22-WB863IP52,49.81959042,44.64999971,51.8669577,40.18270605,47.89631669,39.46821424,44.16222313,40.82632306,24.34302321,32.91758124,25.90366985,20.12926146,25.72882908,22.89513142,43.68856608,36.61030281
tRF-22-WB8647O52,194.0341943,153.924999,147.8208294,134.6663662,132.5131428,117.2438129,136.6268778,134.4867112,86.41773239,71.32142602,71.68690028,66.04913916,80.97013857,83.45644677,142.7159825,144.8140867
tRF-22-WB8689SV2,43.26438116,36.42499976,44.08691404,46.69882055,25.54470223,20.89493695,35.88180629,21.61393574,18.86584299,23.04230687,15.06027317,22.64541914,37.07978309,35.45052606,29.12571072,41.49167652
tRF-22-WB86K2SV2,1.311041853,1.174999992,1.296673942,1.086019083,1.59654389,3.482489491,0,1.200774208,0,0,0,0.629039421,0,0,2.912571072,0
tRF-22-WB86K9SV2,0,0,0,0,0,0,0,0,0,0,1.80723278,0.629039421,0.756730267,0.738552626,1.456285536,0
tRF-22-WB86KIP52,0,1.174999992,0,3.258057248,0,3.482489491,1.380069473,3.602322623,0,1.645879062,1.204821853,0,1.513460534,1.477105253,0,1.62712457
tRF-22-WB86N7O52,331.6935889,334.8749978,273.5982019,219.3758547,253.8504784,207.7885397,296.7149367,237.7532931,239.7787786,262.7920236,254.2174111,199.4054963,268.6392448,302.0680242,401.934808,413.2896407
tRF-22-WB86NZO52,0,1.174999992,0,0,1.59654389,0,0,1.200774208,0,0,0,0,1.513460534,0,0,0
tRF-22-WB86Q0P92,0,0,0,0,0,0,0,0,0,0,0,0,0.756730267,0,0,0
tRF-22-WB86Q3P92,78.66251119,70.49999954,73.91041472,54.30095413,70.24793114,63.84564068,85.56430731,63.641033,48.07747084,45.53598738,43.97599765,43.40372002,73.4028359,60.56131536,93.20227431,81.35622848
tRF-22-WB86QKP92,10.48833483,3.524999977,5.18669577,5.430095413,4.789631669,2.321659661,8.280416837,8.405419453,4.260029062,4.389010832,4.216876487,3.145197103,4.540381602,4.431315758,2.912571072,7.322060563
tRF-22-WB86S2P92,10.48833483,7.049999954,9.076717597,4.34407633,15.9654389,8.125808813,5.520277891,6.003871038,2.434302321,4.389010832,5.421698341,4.403275944,4.540381602,6.646973637,2.912571072,2.440686854
tRF-22-WB8734752,0,0,0,0,0,1.16082983,1.380069473,0,0,0,0,0,0,0,0,0
tRF-22-WB87W47V2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WB88481D2,0,5.874999961,0,4.34407633,3.193087779,1.16082983,1.380069473,1.200774208,0.60857558,2.74313177,0.602410927,1.258078841,2.270190801,2.954210505,0,0
tRF-22-WB884U1D2,11.79937668,7.049999954,12.96673942,6.516114495,12.77235112,6.964978983,12.42062526,4.80309683,22.51729647,17.55604333,17.46991688,12.58078841,15.89133561,19.94092091,16.0191409,15.45768341
tRF-22-WB8HWKS52,13.11041853,19.97499987,23.34013096,10.86019083,12.77235112,13.92995797,5.520277891,10.80696787,7.302906963,10.42390073,8.433752974,6.290394205,12.10768427,5.169868384,8.737713217,12.20343427
tRF-22-WB8US5652,36.70917189,31.72499979,24.63680491,34.75261064,20.75507056,17.41244746,22.08111156,21.61393574,5.477180222,7.680768956,10.24098575,2.516157682,3.783651335,8.862631516,5.825142145,6.508498278
tRF-22-WB8Y3DUV2,27.53187892,24.67499984,19.45010914,27.15047706,27.14124612,22.05576678,24.84125051,18.01161311,35.29738365,41.6956029,37.95188838,33.96812871,42.37689495,36.92763132,77.18313341,65.08498278
tRF-22-WB8Y45FV2,7.866251119,15.2749999,18.15343519,7.602133578,12.77235112,5.804149152,5.520277891,9.60619366,7.911482543,3.840384478,4.819287414,1.258078841,3.783651335,4.431315758,1.456285536,5.694935993
tRF-22-WB8YWJUV2,7.866251119,12.92499991,9.076717597,8.68815266,11.17580723,9.286638644,8.280416837,18.01161311,3.651453481,3.840384478,3.61446556,6.290394205,7.567302671,5.169868384,4.368856608,10.5763097
tRF-22-WBE8Q2B52,5.244167413,1.174999992,11.67006548,2.172038165,7.982719448,2.321659661,4.140208418,3.602322623,0.60857558,0,0.602410927,0.629039421,0,0,1.456285536,0
tRF-22-WBH6IK79J,0,0,0,1.086019083,0,0,1.380069473,0,1.21715116,0,0,0,0.756730267,0.738552626,0,0
tRF-22-WBK647R52,2.622083706,2.349999985,1.296673942,0,4.789631669,1.16082983,1.380069473,6.003871038,1.825726741,2.74313177,1.204821853,1.258078841,2.270190801,2.215657879,7.281427681,1.62712457
tRF-22-WBK649R52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WBK6N7R52,2.622083706,1.174999992,1.296673942,1.086019083,4.789631669,0,1.380069473,0,0.60857558,1.097252708,1.204821853,0,1.513460534,1.477105253,1.456285536,4.881373709
tRF-22-WBKS8WP92,3.93312556,7.049999954,5.18669577,2.172038165,11.17580723,3.482489491,6.900347364,3.602322623,3.042877901,1.097252708,2.409643707,0,0,3.692763132,5.825142145,5.694935993
tRF-22-WBKSU8P52,0,0,0,0,0,0,0,0,0,1.097252708,0,0,0,0.738552626,0,0
tRF-22-WBKY4VXV2,5.244167413,2.349999985,7.780043655,2.172038165,3.193087779,2.321659661,1.380069473,2.401548415,2.434302321,3.840384478,4.216876487,5.661354785,6.810572403,2.215657879,7.281427681,9.762747417
tRF-22-WBWS7K092,0,1.174999992,2.593347885,0,0,1.16082983,1.380069473,3.602322623,1.825726741,7.132142602,4.216876487,5.661354785,6.810572403,8.862631516,4.368856608,11.38987199
tRF-22-WBWY7K092,0,0,0,0,0,0,1.380069473,0,0,0,0,0,0,0,0,0
tRF-22-WD86QKP92,0,0,0,0,0,0,0,1.200774208,0,0,0,0.629039421,0,0.738552626,0,0
tRF-22-WD8S746D2,355.2923422,310.199998,303.4217025,342.096011,282.5882684,287.885798,373.9988271,345.8229718,460.0831387,460.297511,392.7719242,376.7946129,411.6612653,482.274865,426.6916621,367.7301527
tRF-22-WD8SS46D2,2.622083706,9.399999938,14.26341337,11.94620991,6.386175558,4.643319322,8.280416837,6.003871038,26.16874995,23.04230687,23.49402614,19.50022204,33.29613175,33.23486818,14.56285536,30.10180454
tRF-22-WD8YQ84V2,90.46188787,81.07499947,70.02039289,72.76327853,78.23065059,73.13227932,92.46465468,70.84567824,75.46337195,77.35631591,66.86761287,59.75874495,90.80763205,83.45644677,94.65855985,136.6784638
tRF-22-WDKSQR852,0,0,2.593347885,1.086019083,0,0,1.380069473,0,0.60857558,0,0,0,0,0.738552626,1.456285536,0
tRF-22-WDPSJ9852,0,0,0,0,0,1.16082983,0,0,0,0,0,0,0,0,0,0
tRF-22-WE3628652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WE3638F52,0,0,0,0,0,0,1.380069473,0,0,0,0,0.629039421,0,0.738552626,0,0
tRF-22-WE3SNKP92,1.311041853,0,0,3.258057248,1.59654389,1.16082983,1.380069473,0,1.825726741,1.645879062,1.204821853,0.629039421,2.270190801,3.692763132,0,1.62712457
tRF-22-WE86POX52,0,0,0,1.086019083,1.59654389,1.16082983,0,0,0,0,0,0,0,0,1.456285536,0
tRF-22-WE87O86J2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WE884U1D2,19.6656278,17.62499988,29.82350068,19.54834349,23.94815834,17.41244746,12.42062526,12.00774208,52.3374999,54.31400904,48.19287414,41.51660176,65.83553323,56.1299996,55.33885037,69.15279421
tRF-22-WE8P4U1D2,0,1.174999992,2.593347885,1.086019083,1.59654389,1.16082983,1.380069473,1.200774208,3.651453481,3.840384478,4.216876487,2.516157682,2.270190801,3.692763132,0,1.62712457
tRF-22-WE8RO86J2,35.39813004,55.22499964,29.82350068,31.49455339,28.73779001,24.37742644,38.64194524,48.0309683,7.911482543,10.42390073,10.24098575,5.661354785,15.13460534,15.50960515,2.912571072,5.694935993
tRF-22-WE8S68L52,32.77604633,57.57499962,31.12017462,28.23649615,30.3343339,23.21659661,30.3615284,43.22787147,17.64869183,26.88269134,15.6626841,19.50022204,36.32305282,22.15657879,39.31970948,40.67811424
tRF-22-WE8SKOL52,0,0,1.296673942,0,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-22-WE8SP6X52,174.3685665,211.4999986,162.0842428,173.7630532,182.0060034,157.8728569,125.586322,172.9114859,20.08299415,17.55604333,21.08438244,18.2421432,25.72882908,26.58789455,43.68856608,43.11880109
tRF-22-WE8SPOL52,506.0621554,482.9249968,452.5392059,343.1820301,368.8016385,377.2696949,441.6222313,325.4098102,147.883866,132.2189513,118.6749526,122.662687,187.6691062,183.899604,281.0631085,278.2383014
tRF-22-WE8SPOX52,124.5489761,163.3249989,132.2607421,145.5265571,140.4958623,121.8871322,113.1656968,150.0967759,76.07194753,80.64807403,65.66279101,69.19433626,109.7258887,94.53473617,109.2214152,159.4582078
tRF-22-WE8SSP6D2,20.97666965,21.14999986,11.67006548,13.03222899,9.579263337,11.6082983,20.70104209,10.80696787,3.651453481,2.74313177,1.204821853,1.887118262,3.783651335,3.692763132,1.456285536,0.813562285
tRF-22-WE8YPOX52,0,0,0,1.086019083,0,0,0,0,0,0,0,0,0,0.738552626,0,0
tRF-22-WE8YSP6D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WE8Z3ZZV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WEK6PM852,14.42146039,4.699999969,6.483369712,10.86019083,9.579263337,8.125808813,2.760138946,8.405419453,7.911482543,7.132142602,6.024109267,8.806551888,18.16152641,14.0324999,14.56285536,21.96618169
tRF-22-WEK6S1852,117.9937668,130.4249991,108.9206112,119.4620991,110.1615284,111.4396637,110.4055578,112.8727755,34.68880807,26.88269134,31.32536819,22.64541914,46.16054629,39.88184182,58.25142145,65.89854507
tRF-22-WEK879652,11.79937668,10.57499993,1.296673942,11.94620991,6.386175558,11.6082983,6.900347364,8.405419453,3.042877901,5.48626354,4.216876487,6.919433626,3.783651335,6.646973637,5.825142145,1.62712457
tRF-22-WEK8Q2B52,53.75271598,38.77499974,47.97693587,30.40853431,49.49286058,40.62904407,30.3615284,26.41703257,10.95436044,10.97252708,8.433752974,10.69367015,22.70190801,23.63368404,21.84428304,22.77974397
tRF-22-WEKS01852,2.622083706,1.174999992,2.593347885,3.258057248,4.789631669,2.321659661,1.380069473,2.401548415,2.434302321,0.548626354,0,1.887118262,0,3.692763132,1.456285536,4.881373709
tRF-22-WEKSP1852,78.66251119,74.02499951,81.69045838,78.19337394,62.26521169,63.84564068,78.66395995,50.43251672,22.51729647,21.3964278,18.0723278,17.61310378,37.83651335,36.18907869,42.23228055,40.67811424
tRF-22-WEKSPM852,2346.764917,2479.249984,2110.985178,2027.597627,2225.582182,1842.236941,2173.60942,1915.234861,577.5382256,600.1972312,456.6274825,468.6343683,943.642643,821.2705205,1135.902718,1288.682659
tRF-22-WEKSU8P52,1.311041853,4.699999969,1.296673942,0,0,2.321659661,4.140208418,2.401548415,4.260029062,7.680768956,6.626520194,3.145197103,3.783651335,5.908421011,5.825142145,4.881373709
tRF-22-WEKSU8P92,0,0,0,0,0,0,0,0,0,0,0.602410927,0,0,0,0,0
tRF-22-WEKSUYP52,1.311041853,0,0,0,1.59654389,2.321659661,0,0,4.868604642,6.583516248,4.216876487,4.403275944,4.540381602,2.954210505,5.825142145,3.254249139
tRF-22-WEP6J9852,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-22-WEPSJ9852,0,3.524999977,1.296673942,4.34407633,1.59654389,2.321659661,0,0,1.825726741,0.548626354,0.602410927,0,1.513460534,0,0,0.813562285
tRF-22-WEPSJR852,5.244167413,7.049999954,5.18669577,2.172038165,6.386175558,8.125808813,6.900347364,6.003871038,3.651453481,3.291758124,2.409643707,1.887118262,5.297111869,6.646973637,5.825142145,6.508498278
tRF-22-WEPYJ9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WEW6VM4J2,0,3.524999977,0,0,1.59654389,0,0,0,0,0,0.602410927,1.258078841,0,0.738552626,0,0.813562285
tRF-22-WF9Q53K8N,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738552626,1.456285536,0
tRF-22-WF9Q5JK8N,0,0,0,0,0,0,0,0,0,0,0,0.629039421,0,0.738552626,0,0.813562285
tRF-22-WF9W53K8N,0,0,0,0,0,0,0,0,0,0.548626354,0,0,0,0,0,0
tRF-22-WIWKXU53J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WJ9X0UD3P,1.311041853,0,0,1.086019083,0,0,0,1.200774208,3.042877901,5.48626354,3.012054634,3.774236523,2.270190801,8.862631516,2.912571072,0.813562285
tRF-22-WJQ72S3HM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-22-WK9U53K8N,1.311041853,0,0,3.258057248,1.59654389,1.16082983,0,1.200774208,6.085755802,4.937637186,6.626520194,5.661354785,3.026921068,6.646973637,4.368856608,10.5763097
tRF-22-WKXU53K8N,90.46188787,113.9749992,84.28380626,96.65569835,108.5649845,100.9921953,89.70451573,84.05419453,74.24622079,87.23159028,69.8796675,77.37184873,135.4547178,105.6130256,132.5219838,102.5088479
tRF-22-WLBP5E38N,0,0,0,0,0,1.16082983,0,0,1.21715116,0,0.602410927,1.258078841,4.540381602,0.738552626,0,2.440686854
tRF-22-WLBSDE28N,5.244167413,2.349999985,2.593347885,5.430095413,0,4.643319322,1.380069473,3.602322623,3.042877901,3.840384478,5.421698341,4.403275944,10.59422374,8.12407889,8.737713217,2.440686854
