miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-let-7e-5p,9745.308900153846,11724.1143721,0.2666991262289979,0.0123182767903882,0.164682481257507,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-17-5p,1368.261119757692,1116.3137239133332,-0.2936010484319133,0.0123182767903882,0.164682481257507,False,False,"LHX6,LHX8,STAT3,ARNTL2,NTRK2",True
hsa-miR-495-3p,122.87629815384616,167.00550707899998,0.442689018660749,0.0132539415501965,0.164682481257507,False,True,"CLOCK,RORB,RORA,IL6R,BDNF,BMPR1B,SMAD2,BMPR2,STAT3,BMPR1A,BMP3,NKX2-1,STAT1,LIFR,SLC5A7,BMP7,BMP2K,KLF7",True
hsa-miR-218-5p,18329.632385615383,23213.64615366666,0.3407952918890551,0.0132539415501965,0.164682481257507,False,False,,False
hsa-miR-181b-2-3p,16.72899683226923,12.377591768366663,-0.4346202900174307,0.0139143953889943,0.164682481257507,False,False,"ARNTL2,IL6ST",False
hsa-miR-329-3p,624.5508857038461,838.3609941133332,0.4247524739141841,0.0150419626594706,0.164682481257507,False,False,"SMAD2,STAT5B,BMPR2,RORA,IL6ST,BMP4,STAT5A,BMP5",True
hsa-miR-6516-5p,54.688789281153845,63.00094119866666,0.2041282582441752,0.0150419626594706,0.164682481257507,False,True,"RORB,NTRK2,KLF7,SLC5A7,BMPR1A",True
hsa-miR-379-3p,550.9968144230769,690.76650723,0.3261541555887461,0.0150419626594706,0.164682481257507,False,False,"LHX6,RORA,IL6ST,BMPR2",False
hsa-miR-223-5p,70.70057255846154,51.73079424233334,-0.4506985565900709,0.0156951369570741,0.164682481257507,False,False,LIFR,False
hsa-miR-369-5p,78.54545197076924,111.41011836466666,0.5042806189967388,0.0156951369570741,0.164682481257507,False,False,,False
hsa-miR-1912,57.57253674203847,87.17558174876669,0.5985433053643874,0.0169892791630416,0.164682481257507,False,False,,False
hsa-miR-1250-5p,62.31003381923077,41.982784619,-0.5696666395771768,0.0169892791630416,0.164682481257507,False,False,,False
hsa-miR-181d-5p,228.54143428076924,282.6141429,0.3063779166410532,0.0169892791630416,0.164682481257507,False,False,NR1D2,False
hsa-miR-433-3p,920.5889383846152,1169.7209225333331,0.3455353533206278,0.0169892791630416,0.164682481257507,False,False,SMAD2,False
hsa-let-7b-3p,143.34421427576922,121.480493028,-0.238759006240774,0.0169892791630416,0.164682481257507,False,False,"BDNF,BMPR1B,BMPR2,BMP3,CLOCK,LIFR,BMPER",True
hsa-let-7f-1-3p,25.22802313738461,20.297833098233333,-0.3137014412085852,0.0169892791630416,0.164682481257507,False,False,"BMPR1B,BMPR2,BDNF,CLOCK,ARNTL,LIFR",True
hsa-miR-153-5p,12.42666173257692,18.453412961033333,0.5704488811522674,0.0177199083393325,0.164682481257507,False,True,"NR1D2,CLOCK,KLF7,RORB,IL6ST,RORA,BMPR1A,KLF4,BMPR2,RORC,SMAD2,BCHE,BMPER",True
hsa-miR-377-3p,38.58827422384616,62.25467543533333,0.6900196662358233,0.0177199083393325,0.164682481257507,False,True,"COLQ,LIFR",True
hsa-miR-942-5p,12.549359301346154,8.2859712965,-0.5988709824954728,0.0177199083393325,0.164682481257507,False,False,"SMAD2,NTRK2,KLF7,BMPR1A,RORB,LHX6,BMPR2",True
hsa-miR-130b-3p,21.607748522346157,15.4595915959,-0.4830465471882719,0.0177199083393325,0.164682481257507,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-758-3p,360.2136914230769,545.17247981,0.5978597191185955,0.0177199083393325,0.164682481257507,False,False,"IL6ST,STAT5B,RORA",False
hsa-miR-143-5p,386.6146612730769,318.95560116,-0.2775407349161085,0.0191467611216847,0.164682481257507,False,False,RORA,False
hsa-miR-200a-5p,30.50783942092308,18.82052052706667,-0.6968734813718394,0.0191467611216847,0.164682481257507,False,False,"KLF7,NTRK2",False
hsa-miR-95-5p,19.64337271173077,30.570868811366665,0.6381148960073864,0.0191467611216847,0.164682481257507,False,False,"BDNF,SMAD2,RORA,BMP2K,CLOCK,STAT5B",True
hsa-miR-548ay-5p,120.04933234499998,101.405223372,-0.2434954127149904,0.0191467611216847,0.164682481257507,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT1,NTRK2,STAT3,BMPR2",True
hsa-miR-15a-5p,53.539492068461534,41.328757538666665,-0.3734574593301536,0.0191467611216847,0.164682481257507,False,True,"CHAT,BMPR1A,CLOCK,RORB",True
hsa-miR-383-5p,609.4747018461538,916.3490639166668,0.5883309288574257,0.0191467611216847,0.164682481257507,False,False,,False
hsa-miR-127-3p,9296.016349038462,10273.127205866667,0.1441909029975256,0.0191467611216847,0.164682481257507,False,False,,False
hsa-miR-140-3p,8912.703050346156,7681.491233533334,-0.2144766262549353,0.0191467611216847,0.164682481257507,False,False,"NR1D2,BDNF",False
