tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-22-V47P596V5,11.971500867518516,11.536918410639345,-0.05334611256881683,0.5005355557861004,0.924604294667587,False
tRF-18-JMRPFQDH,12.819525229888889,12.256538214885245,-0.0647912767769534,0.5005355557861004,0.924604294667587,False
tRF-20-MBQ4NKKQ,11.48324776637037,10.34892209952459,-0.15005022160043913,0.5030376172457645,0.924604294667587,False
tRF-22-73V2Y8L95,21.01152891311111,23.093339882131147,0.136295694294728,0.5030376172457645,0.924604294667587,False
tRF-18-YRRHQFD2,53.221079423333336,55.29831901426229,0.05523785414810689,0.5030376172457645,0.924604294667587,False
tRF-18-3290Q4DZ,51.45152862,48.6470496130164,-0.08086163020462411,0.5086427183770559,0.924604294667587,False
tRF-21-WB0Q37Q5D,69.90524437851852,70.01052508049177,0.0021711344745680705,0.5086427183770559,0.924604294667587,False
tRF-21-1SS2P46ID,31.821866288777777,29.86735423252459,-0.09144900560813607,0.5201527788219185,0.924604294667587,False
tRF-20-B2JK7PP9,20.594097579407407,21.370089265,0.05336202470313012,0.5201527788219185,0.924604294667587,False
tRF-20-F900BY4D,32.8289135642963,18.491838925327865,-0.8280783053145715,0.5256628869329074,0.924604294667587,False
tRF-20-WR645J7K,12.120179990962965,11.770903338688523,-0.04218608184818784,0.5256628869329074,0.924604294667587,False
tRF-22-7OFIZ9WUJ,19.75170043481482,13.56936216585246,-0.5416239532478082,0.5296955716668341,0.924604294667587,False
tRF-23-XSXMSL730H,71.29837483037035,83.30214515918034,0.22448445533462014,0.5338990850303021,0.924604294667587,False
tRF-19-5BF9000W,712.3044460074074,698.628451290164,-0.027968598264589417,0.5338990850303021,0.924604294667587,False
tRF-23-VF4YO9XED2,15.10143454874074,12.977622273836063,-0.21865952300627045,0.5396617065772686,0.924604294667587,False
tRF-22-NB8PLML35,43.62186964396297,39.25840618140984,-0.1520500023188509,0.5454588129649158,0.924604294667587,False
tRF-19-7P59N3K5,24.632996420740735,29.060979450377054,0.2384911957182636,0.5454588129649158,0.924604294667587,False
tRF-18-F8DHXYD9,21.790272966925922,23.29529655936065,0.09635442748555523,0.5511896150852772,0.924604294667587,False
tRF-20-MEF91SS2,10.975066968296296,13.051850656377047,0.25002464193236174,0.5511896150852772,0.924604294667587,False
tRF-22-HXD3KY7SI,12.012368087888891,12.548833343721311,0.06303265572364003,0.5511896150852772,0.924604294667587,False
tRF-23-40KK5Y930K,19.002753552703705,20.08219109895082,0.07970820108803878,0.5566257592583206,0.924604294667587,False
tRF-20-NONU3IND,49.19618039488888,37.34490842545902,-0.39763474811924837,0.5566257592583206,0.924604294667587,False
